ASIN,ISBN,Title,AMS Spend,AMS Sales,AMS Units,Period
1452172897,9781452172897,Floret Farm?s A Year in Flowers,440.24,2952.6,133,202407
1452174032,9781452174037,Field Guide to Dumb Birds of North America pb,654.46,3575.29,319,202407
1452174792,9781452174792,Canvas One Line A Day,795.79,5530.16,395,202407
1452178593,9781452178592,Press Here bb,613.74,3037.32,468,202407
1452179611,9781452179612,From Crook to Cook hc,892.35,2726,362.84,202407
1452180733,9781452180731,100 Cookies,385.57,3040.51,180,202407
1452182272,9781452182278,LEGO Minifigure Puzzle,1079.49,6849.33,757,202407
1616893990,1781616893996,Kaufmann Mercantile Gde,266.2,1223.28,72,202407
1616897163,1781616897161,Colorful World of Dinosaurs,588.23,2373.07,203,202407
1616898062,9781616898069,Architecture of Trees,866.29,5507.06,60,202407
1616898097,1781616898090,Stamp Bugs,34.96,158.56,8,202407
1797222465,9781797222462,Capturing Nature,193.5,1326.32,75.19,202407
1743793456,9781743793459,This is Home,1090.49,6367.5,284,202407
1743797567,9781743797563,52 Weeks of Socks,138.4,546.86,37,202407
1743798415,9781743798416,Grace Kelly,180.52,624.42,33,202407
1743799195,9781743799192,Fish Butchery,273.42,1786.85,66,202407
1784881112,9781784881115,365 Days of Art,151.36,958.41,70,202407
1784881953,9781784881955,365 Days of Drawing,113.99,364.4,20,202407
1784882771,9781784882778,Bitter Honey,192.31,1388.25,45,202407
1784882887,9781784882884,Pasta Grannies: The Official Cookbook,471.36,2647.92,118,202407
1784883468,9781784883461,British Designers At Home,754.28,3175,127,202407
1784883506,9781784883508,Resident Dog (Volume Two),1062.23,8312.09,244,202407
1784885711,9781784885717,15-minute Art Drawing,5.91,20.49,1,202407
1787131718,9781787131712,Little Book of House Plants and Other Greenery,73.95,475.66,34,202407
1787136612,9781787136618,How to Make Anything Gluten-Free,208.91,1343.93,73,202407
1787136639,9781787136632,How to Bake Anything Gluten Free,89.89,300.59,14,202407
1797202642,9781797202648,Everyone Poops,765.52,3096.15,223,202407
1797226487,9781797226484,Stay Curious and Keep Exploring: Next Level,157.71,917.5,55,202407
1797205722,9781797205724,The Work Wellness Deck,7.97,0,0,202407
1797206125,9781797206127,The Live Your Values Deck,562.83,3799.65,219,202407
1797221302,9781797221304,Manifest,127.57,771.66,54,202407
1797213717,9781797213712,Snoop Dogg Presents Goon with the Spoon,1352.17,3102.45,401.76,202407
1797214381,9781797214382,LEGO Minifigure Rainbow 1000-Piece Puzzle,977.64,7132.89,482,202407
1797215205,9781797215204,Invisible Things,209.23,1374.82,106,202407
1797215515,9781797215518,Tin to Table,225.66,736.06,38,202407
1797215760,9781797215761,Nap Ministry's Rest Deck,248.88,1184.7,66,202407
1797216163,9781797216164,100 Morning Treats,273.68,1142.1,54,202407
1797208012,9781797208015,Men in Blazers Present Gods of Soccer,99.56,292.37,13,202407
1797216260,9781797216263,How We Heal,30.87,120.72,8,202407
1797219766,9781797219769,Chili Crisp,79.65,355.49,19,202407
1797220071,9781797220079,Disney Animation Postcard Box,195.77,1142.03,56,202407
1797226827,9781797226828,Thinking With Type 3rd ed,98.68,426.66,17,202407
1797225294,9781797225296,Ghost Army of World War II,96.59,160.55,5,202407
1797221922,9781797221922,Construction Site: Taking Flight!,1006.4,6597.88,563,202407
1797221426,9781797221427,Wear It Well,83.61,369.36,24,202407
1797203983,9781797203980,Intuitive Eating for Every Day pb,80.46,448.54,41,202407
161689332X,9781616893323,Graphic Design,44.12,252.07,13,202407
1797226665,9781797226668,Disappointing Affirmations,846.74,2294.77,176,202407
1797216228,9781797216225,Stay Curious and Keep Exploring,19.5,56.97,3,202407
1616899948,9781616899943,The You Kind of Kind,0.83,0,0,202407
1958417009,9781958417003,Rintaro,348.62,2135.18,77,202407
2408012856,9782408012854,My Big Book of Sounds,51.62666667,357.91,23,202407
2408033586,9782408033583,Crack-Crack! Who Is That?,50.16,489.51,50,202407
2848019425,9782848019420,The Ultimate Book of Vehicles,409.23,3427.366667,209,202407
2848019840,9782848019840,Ultimate Construction Site Bk,440.47,3005.18,181,202407
1797228919,9781797228914,Addie Ant Goes on an Adventure,0,0,0,202407
174379553X,9781743795538,Whole Fish Cookbook,225.43,1429.45,55,202407
174379570X,9781743795705,Still: The Slow Home,690.39,3645.54,126,202407
178713928X,9781787139282,Giuseppe's Italian Bakes,349.64,461.72,28,202407
179722221X,9781797222219,Just Between Us: Mother & Daughter revised edition,383.72,1991.5,135,202407
B00T3CV2VW,9791027600793,Ultimate Book of Cities,42.64,502.71,31,202407
B01AGIOSQ2,9791027601974,Ultimate Book of Space,196.51,1797,100,202407
B01N1YE568,9791027603039,Ultimate Bk of Airplanes & Airports,311.68,2813.47,166,202407
B077Z81R1P,9791027604272,Ultimate Spotlight: Firefighters,126.34,863.28,72,202407
B078X9MFG5,9791027605620,Ultimate Book of Planet Earth,141.3033333,1433.816667,95,202407
B07DKSBLLG,736313543698,Doodle + Draw Elephant Wooden Magic Drawing Board,145.02,629.78,27,202407
B07F38HSF1,736313544077,Carnival Play Set Wooden Ferris Wheel,282.05,729.23,22,202407
B07F38Q55Q,736313543988,Animal Pals My Stationery Set,34.68,45,3,202407
B07FGPB61X,5055923751886,Avocado Smash,533.43,1320.75,95,202407
B07M6Z9DFX,5055923757871,Nope! The Knockout Card Game,354.98,697.99,62,202407
B07MHXJZ38,5055923757888,Peach Snaps,87.48,440.55,37,202407
B07NPF4M2G,5055923757963,100 Cheesy Jokes,40.18,54.98,7,202407
B07SVKRG3R,9791036313585,Ultimate Spotlight: Trains,107.94,813.72,53,202407
B07TJ9T7ZL,5055923765746,Think Fast,223.67,228.34,12,202407
B07TNLVXWZ,5055923765883,Kazoo That Tune,253.24,895.28,69,202407
B08CG7LM5B,9791036325199,The Pop-Up Guide: Space,29.85666667,242.99,17,202407
B08RC8VVDF,9791027610006,The Ultimate Book of Animals,72.08333333,847.8166667,51,202407
B09C5XY3FJ,9791036338793,The Ultimate Book of Water,19.36,331.02,18,202407
B09FQCM2XK,810073341326,Ridley's Funky Fungi,1,1,1,202407
B0B7SHNBB6,810073342552,Multi-Language + Counting + Colors Wooden Learning Clock,2,2,2,202407
B0BSHKDJN1,810073342996,Wooden 5-in-1 Elephant Music Toy,2,2,2,202407
B0BSJY1RQT,810073343085,Roarsome!,1,1,1,202407
1452179611,9781452179612,"From Crook to Cook: Platinum Recipes from Tha Boss Dogg's Kitchen (Snoop Dogg Cookbook, Celebrity Cookbook with Soul Food Recipes) (Snoop Dog x Chronicle Books)",1691.61,13448.82,862,202303
811826023,9780811826020,"Peek-a Who? (Lift the Flap Books, Interactive Books for Kids, Interactive Read Aloud Books)",1005.86,5963.19,1010,202303
1452180733,9781452180731,"100 Cookies: The Baking Book for Every Kitchen, with Classic Cookies, Novel Treats, Brownies, Bars, and More",1128.89,8533.53,480,202303
1452111731,9781452111735,"Goodnight, Goodnight Construction Site (Board Book for Toddlers, Children's Board Book)",520.76,2877.84,690,202303
811864952,9780811864954,"Ivy and Bean's Treasure Box: (Beginning Chapter Books, Funny Books for Kids, Kids Book Series) (Ivy + Bean)",807.94,3680.19,310,202303
1797210726,9781797210728,LEGO Rainbow Bricks 1000 Piece Jigsaw Puzzle,904.97,6536.17,563,202303
811868958,9780811868952,"Just Between Us: Mother & Daughter: A No-Stress, No-Rules Journal (Activity Journal for Teen Girls and Moms, Diary for Tween Girls)",985.97,8194.62,537,202303
1452182272,9781452182278,LEGO Minifigure Puzzle,978.58,6155.25,398,202303
811870413,9780811870412,Tartine Bread,741.49,5388.87,263,202303
811877825,9780811877824,"Goodnight, Goodnight, Construction Site",607.24,5631.6,498,202303
1452152160,9781452152165,"Mighty, Mighty Construction Site (Goodnight, Goodnight, Construc)",561.99,4709.02,353,202303
1452145768,9781452145761,"Floret Farm's Cut Flower Garden: Grow, Harvest, and Arrange Stunning Seasonal Blooms (Floret Farms x Chronicle Books)",446.44,5105.23,228,202303
145217363X,9781452173634,"Cat Tarot: 78 Cards & Guidebook (Whimsical and Humorous Tarot Deck, Stocking Stuffer for Kitten Lovers)",205.92,1328.3,74,202303
1452172897,9781452172897,Floret Farm’s A Year in Flowers: Designing Gorgeous Arrangements for Every Season (Floret Farms x Chronicle Books),703.76,3589.11,193,202303
1784882887,9781784882884,Pasta Grannies: The Official Cookbook: The Secrets of Italy's Best Home Cooks,582.35,3578.48,137,202303
1452167478,9781452167473,"After Dinner Amusements: Which Would You Choose?: 50 Amusing Dilemmas (Dinner Party Conversation Card Game for Adults and Family, Gift for Host or Hostess)",112.93,1489.98,167,202303
B01AGIOSQ2,9791027601974,The Ultimate Book of Space,905.72,6119.9,380,202303
2848019425,9782848019420,"The Ultimate Book of Vehicles: From Around the World (Ultimate Book, 1)",485.74,4262.14,206,202303
1452159254,9781452159256,Star Wars: Secrets of the Galaxy Deluxe Box Set (Star Wars x Chronicle Books),546.64,3802.17,103,202303
2848019840,9782848019840,"The Ultimate Construction Site Book (Ultimate Book, 2)",587.23,4717.32,228,202303
1452174792,9781452174792,"Canvas One Line a Day: A Five-Year Memory Book (Yearly Memory Journal and Diary, Natural Canvas Cover)",585.62,3411.93,225,202303
1452164916,9781452164915,"After Dinner Amusements: Truth or Dare for Couples: 50 Questions and Challenges (Sexy Date Night Card Game for Couples, Naughty Adult Game for Couples)",137.87,1360.87,148,202303
1452174032,9781452174037,"The Field Guide to Dumb Birds of North America (Bird Books, Books for Bird Lovers, Humor Books)",504.12,2859.54,244,202303
1452153167,9781452153162,"Excavator’s 123: Goodnight, Goodnight, Construction Site (Counting Books for Kids, Learning to Count Books, Goodnight Book)",211.07,1453.92,209,202303
1452174474,9781452174471,"Nordic Tales: Folktales from Norway, Sweden, Finland, Iceland, and Denmark (Nordic Folklore and Stories, Illustrated Nordic Book for Teens and Adults) (Tales of)",666.27,3022.2,180,202303
1616893990,9781616893996,"The Kaufmann Mercantile Guide: How to Split Wood, Shuck an Oyster, and Master Other Simple Pleasures",415.63,3469.83,218,202303
1743793456,9781743793459,This is Home: The Art of Simple Living,654.17,6230.36,165,202303
1616893435,9781616893439,Finding Home: Shelter Dogs and Their Stories,265.25,2049.81,130,202303
179720355X,9781797203553,Prism Oracle: Tap into Your Intuition with the Magic of Color,261.48,1293.12,73,202303
1797208012,9781797208015,Men in Blazers Present Gods of Soccer: The Pantheon of the 100 Greatest Soccer Players (According to Us),494.68,3286.63,137,202303
1452126992,9781452126999,"I Wish You More (Encouragement Gifts for Kids, Uplifting Books for Graduation)",472.24,3265.11,419,202303
1452164150,9781452164151,"Platters and Boards: Beautiful, Casual Spreads for Every Occasion",219.04,1264.63,79,202303
1452128308,9781452128306,Goodnight Darth Vader (Star Wars),409.82,2518.32,232,202303
179721134X,9781797211343,Horizontal Parenting: How to Entertain Your Kid While Lying Down,285.02,1657.41,124,202303
1452168660,9781452168661,Studio Ghibli: 100 Collectible Postcards: Final Frames from the Feature Films,183.91,1197.11,60,202303
1787131718,9781787131712,Little Book of House Plants and Other Greenery,312.04,1701.32,129,202303
1452178593,9781452178592,Press Here,362.72,1596.76,211,202303
1797205099,9781797205090,"Dolly Parton, Songteller: My Life in Lyrics",265.76,2643.21,105,202303
811836037,9780811836036,"A Camping Spree with Mr. Magee: (Read Aloud Books, Series Books for Kids, Books for Early Readers) (Mr. Magee, MCGE)",189.65,1472.66,134,202303
1452101248,9781452101248,Plenty: Vibrant Vegetable Recipes from London's Ottolenghi,260.48,1914.23,108,202303
1452152632,9781452152639,"Nurture: A Modern Guide to Pregnancy, Birth, Early Motherhood―and Trusting Yourself and Your Body",265.06,2077.65,135,202303
1616898097,9781616898090,"Stamp Bugs (25 stamps, 2 ink colors)",527.61,2258.29,117,202303
811879542,9780811879545,Press Here (Herve Tullet),70.99,1108.38,91,202303
1797204726,9781797204727,"Construction Site: Road Crew, Coming Through! (Goodnight, Goodnight, Construc)",226.7,1965.6,156,202303
174379570X,9781743795705,Still: The Slow Home,307.48,3194.1,92,202303
811876659,9780811876650,"Ivy and Bean Boxed Set 2: (Children's Book Collection, Boxed Set of Books for Kids, Box Set of Children's Books) (Books 4-6)",654.74,2392.67,133,202303
1616898208,9781616898205,Cultivated: The Elements of Floral Style,323.01,2362.25,95,202303
811843513,9780811843515,"The Ultimate Bar Book: The Comprehensive Guide to Over 1,000 Cocktails (Cocktail Book, Bartender Book, Mixology Book, Mixed Drinks Recipe Book)",373.29,2478.9,114,202303
1452182825,9781452182827,The Rainbow Atlas: A Guide to the World's 500 Most Colorful Places,197.15,1120.41,59,202303
1616898062,9781616898069,The Architecture of Trees,2232.96,13236.64,144,202303
B07SVKRG3R,9791036313585,"Ultimate Spotlight: Trains (Ultimate Spotlight, 5)",135.91,1274.84,117,202303
1452182574,9781452182575,"Construction Site Mission: Demolition! (Goodnight, Goodnight, Construc)",209.46,1833.93,118,202303
1797212575,9781797212579,The Wild Unknown Alchemy Deck and Guidebook (Official Keepsake Box Set),1011,2825.09,86,202303
1452150133,9781452150130,They All Saw a Cat (Brendan Wenzel),305.02,1948.21,199,202303
1452138559,9781452138558,"One Love (Music Books for Children, African American Baby Books, Bob Marley Book for Kids) (Bob Marley by Chronicle Books)",31.64,183.77,23,202303
811870197,9780811870191,"One Line A Day: A Five-Year Memory Book (5 Year Journal, Daily Journal, Yearly Journal, Memory Journal)",148.17,824.04,54,202303
1797200100,9781797200101,"After the Rain: Gentle Reminders for Healing, Courage, and Self-Love",130.23,502.74,38,202303
1452142904,9781452142906,"Every Little Thing: Based on the song 'Three Little Birds' by Bob Marley (Preschool Music Books, Children Song Books, Reggae for Kids)",66.92,262.73,47,202303
1452164606,9781452164601,Celestial One Line a Day,120.1,793.52,52,202303
1452176388,9781452176383,"Mystic Mondays Tarot: A Deck for the Modern Mystic (Tarot Cards and Guidebook Set, Card Game Gifts, Arcana Tarot Card Set)",223.4,614.8,29,202303
1452171602,9781452171609,"Murder Most Puzzling: 20 Mysterious Cases to Solve (Murder Mystery Game, Adult Board Games, Mystery Games for Adults)",136.82,640.92,42,202303
1797201867,9781797201863,"Heroes: The Greek Myths Reimagined (Stephen Fry's Greek Myths, 2)",121.96,968.24,56,202303
B077Z81R1P,9791027604272,Ultimate Spotlight: Firefighters,163.52,1360.02,101,202303
1784881112,9781784881115,365 Days of Art: A Creative Exercise for Every Day of the Year,196.69,1180.65,85,202303
1797203851,9781797203850,SPIKE,51.98,915.85,51,202303
161689671X,9781616896713,Flower Box: 100 Postcards by 10 artists (100 botanical artworks by 10 artists in a keepsake box),129.85,574.72,32,202303
2408012856,9782408012854,My Big Book of Sounds: More Than 100 Sounds,137.62,942.83,60,202303
1452178917,9781452178912,"Mythos: (Ancient Greek Mythology Book for Adults, Modern Telling of Classical Greek Myths Book) (Stephen Fry's Greek Myths, 1)",259.3,1663.41,90,202303
B078X9MFG5,9791027605620,The Ultimate Book of Planet Earth,141.17,1320.93,87,202303
1568989695,9781568989693,"Thinking with Type, 2nd revised and expanded edition: A Critical Guide for Designers, Writers, Editors, & Students",110.69,832.14,62,202303
1797207601,9781797207605,Mix It Up!: Board Book Edition (Herve Tullet),316.29,1190.51,150,202303
1787136612,9781787136618,"How to Make Anything Gluten-Free: Over 100 recipes for everything from home comforts to fakeaways, cakes to dessert, brunch to bread!",172.04,1079.14,40,202303
1452174466,9781452174464,Tales of Japan: Traditional Stories of Monsters and Magic,145.18,639.6,40,202303
1743792476,9781743792476,Paris: Through a Fashion Eye,190.05,1341.39,62,202303
174379553X,9781743795538,"The Whole Fish Cookbook: New Ways to Cook, Eat and Think",146.3,1175.52,48,202303
811868656,9780811868655,"Duck! Rabbit!: (Bunny Books, Read Aloud Family Books, Books for Young Children)",63.25,595.17,51,202303
1452144389,9781452144382,The Egyptian Book of the Dead: The Book of Going Forth by DayThe Complete Papyrus of Ani Featuring Integrated Text and Full-Color Images,262.67,1409.4,60,202303
1452139970,9781452139975,"Love Is: (Illustrated Story Book about Caring for Others, Book About Love for Parents and Children, Rhyming Picture Book)",27.12,86.34,6,202303
1787134199,9781787134195,"Chinese Takeout Cookbook: From Chop Suey to Sweet 'n' Sour, Over 70 Recipes to Re-create Your Favorites",159.62,674.7,30,202303
1784881953,9781784881955,365 Days of Drawing: Sketch and Paint Your Way Through the Creative Year,123.16,850.05,45,202303
1616897066,9781616897062,W. E. B. Du Bois's Data Portraits: Visualizing Black America,94.01,365.8,20,202303
811876446,9780811876445,"642 Things to Draw: Inspirational Sketchbook to Entertain and Provoke the Imagination (Drawing Books, Art Journals, Doodle Books, Gifts for Artist)",29.57,80.27,6,202303
1452169500,9781452169507,History as They Saw It: Iconic Moments from the Past in Color,201.74,1212.47,32,202303
1616898410,9781616898410,"The Wild Dyer: A Maker's Guide to Natural Dyes with Projects to Create and Stitch (learn how to forage for plants, prepare textiles for dyeing, and ... from coasters to a patchwork blanket)",146.56,509.66,34,202303
1797202642,9781797202648,Everyone Poops (Taro Gomi),124.79,1183.1,83,202303
811874907,9780811874908,Mom's One Line a Day: A Five-Year Memory Book,92.91,396.75,26,202303
1648960723,9781648960727,Carpenters: The Musical Legacy,85.08,386.05,25,202303
1616899085,9781616899080,Chickenology: The Ultimate Encyclopedia (The Farm Animal Series),129.38,1212.54,68,202303
1787130355,9781787130357,Crystals: The Modern Guide to Crystal Healing,24.05,172.63,14,202303
1452178739,9781452178738,Tartine: A Classic Revisited68 All-New Recipes + 55 Updated Favorites,97.44,710.21,29,202303
1797209922,9781797209920,"Masa: Techniques, Recipes, and Reflections on a Timeless Staple",68.77,447.84,16,202303
1797205579,9781797205571,Southern Grit: 100+ Down-Home Recipes for the Modern Cook,21.43,56.07,3,202303
B08CG7LM5B,9791036325199,The Pop-Up Guide: Space,68.87,550.93,37,202303
1648960235,9781648960239,Immortal Axes: Guitars That Rock,92.27,399.74,11,202303
1452164622,9781452164625,Modern One Line a Day: A Five-Year Memory Book,76.27,717.22,47,202303
