PERIOD,ISBN,PT,qty
202102,9781452170817,BK,503
202210,9781452133553,BK,503
202201,9781452145167,BK,503
202308,9781452153209,BK,504
202408,9781452117119,FT,504
202409,9781452176703,FT,504
202411,9781452142678,FT,504
202104,9781452153179,BK,504
202111,9781452102368,BK,504
202308,9781452156125,BK,504
202506,9781452161372,BK,504
202312,9781452158419,BK,504
202312,9781452118949,BK,504
202202,9781452154770,BK,504
202502,9781452140032,BK,504
202004,9781452170442,BK,504
202208,9781452129167,BK,504
202412,9781452163741,BK,504
202303,9781452118697,BK,504
202110,9781452158808,FT,504
202105,9780811876445,FT,504
202301,9781452179568,FT,504
202311,9781452164731,BK,504
202504,9781452141237,BK,504
202402,9781616893323,BK,504
202310,9781452145556,BK,504
202310,9780811839570,BK,504
202001,9780811867870,BK,504
202006,9781452137384,FT,504
202211,9781452160641,FT,505
202101,9781452102108,FT,505
202404,9781452151755,BK,505
202209,9781452167237,BK,505
202103,9781452127132,BK,505
202002,9781452173771,FT,505
202312,9781452156590,BK,505
202403,9781616897161,BK,505
202108,9780811836036,BK,505
202202,9781452102214,BK,505
202104,9781452145556,BK,505
202011,9780811852258,BK,505
202412,9781452183015,FT,505
202201,9781452168678,FT,505
202506,9781452174945,BK,505
202410,9780811873444,BK,505
202206,9780811877886,FT,505
202101,9781452101286,BK,505
202201,9781452151991,BK,505
202411,9780811871457,FT,505
202006,9781452117263,BK,505
202306,9781452102276,BK,505
202506,9781452141237,BK,505
202010,9781452165141,BK,506
202103,9781452153179,BK,506
202405,9781452164915,FT,506
202501,9780811878319,BK,506
202504,9781452102368,BK,506
202104,9781452105444,FT,506
202206,9781452181929,BK,506
202112,9781452112411,BK,506
202208,9781452102214,BK,506
202003,9780811875349,FT,506
202209,9781452140193,BK,506
202307,9781452180069,FT,506
202403,9781452161242,FT,506
202312,9781452155388,FT,506
202301,9781452163864,FT,506
202406,9780811824996,BK,506
202411,9780811834155,BK,506
202402,9781452172743,FT,506
202111,9781452171258,FT,506
202212,9781452162478,FT,506
202212,9780811855181,BK,506
202304,9781452102245,BK,506
202103,9781452153186,BK,506
202310,9781452176383,FT,506
202102,9780811876971,FT,506
202208,9781452164908,FT,506
202304,9781452142319,BK,507
202209,9780811866422,BK,507
202306,9780811871075,BK,507
202309,9781452161358,BK,507
202108,9780811834155,BK,507
202004,9780811865845,BK,507
202212,9781452171548,FT,507
202206,9781452111483,BK,507
202312,9781616893323,BK,507
202501,9781452149196,FT,507
202501,9781452169101,BK,507
202003,9780811876834,BK,507
202505,9781452151755,BK,508
202202,9781452174617,BK,508
202411,9780811824996,BK,508
202207,9781452159102,FT,508
202004,9781452173580,BK,508
202107,9781452149196,FT,508
202112,9781452106960,BK,508
202308,9781452144382,BK,508
202501,9780811868570,BK,508
202203,9780811836036,BK,508
202409,9780811873444,BK,508
202406,9781452174617,BK,509
202310,9781452128092,BK,509
202104,9781452152639,BK,509
202204,9781452152110,BK,509
202503,9780811850742,FT,509
202010,9781452173184,BK,509
202406,9780811836036,BK,509
202005,9781452174037,BK,509
202209,9781452173283,FT,509
202210,9781452102214,BK,509
202304,9781452183022,FT,509
202009,9781452163512,BK,509
202201,9780811807180,BK,509
202209,9781452145167,BK,509
202310,9781452180045,FT,509
202012,9781452125329,BK,509
202206,9781452152639,BK,509
202001,9781452167312,FT,509
202006,9781452136462,BK,509
202004,9781452154374,FT,509
202106,9781452140032,BK,509
202404,9781452159256,BK,509
202104,9780811863711,FT,509
202212,9781452169101,BK,509
202006,9781452142555,BK,510
202008,9781452172514,FT,510
202205,9781452163420,BK,510
202204,9781452111483,BK,510
202007,9781452173313,BK,510
202401,9780811856751,FT,510
202107,9780811870542,BK,510
202104,9781452178257,FT,510
202202,9781452177137,BK,510
202110,9781452164366,BK,510
202506,9780811877541,FT,510
202305,9780811878319,BK,510
202002,9781452101286,BK,510
202106,9781452173900,BK,510
202201,9781452164908,FT,510
202107,9781452136004,BK,510
202402,9780811875349,FT,510
202311,9781452159270,BK,510
202209,9781452163710,FT,511
202006,9781452170794,BK,511
202312,9781452165141,BK,511
202208,9781452162812,BK,511
202304,9781452135366,BK,511
202410,9781616897123,BK,511
202304,9781616893996,BK,511
202203,9781452166131,BK,511
202204,9781452164366,BK,511
202208,9781452106557,BK,511
202110,9781452170787,BK,511
202002,9781452151779,FT,511
202411,9781452156484,BK,511
202502,9781452152639,BK,511
202011,9781452156118,BK,511
202201,9780811873406,BK,511
202111,9781452168869,BK,511
202204,9780811864794,BK,511
202312,9781452180069,FT,511
202407,9780811834155,BK,511
202212,9781452163741,BK,512
202310,9780811871457,FT,512
202111,9781452163512,BK,512
202105,9781452152639,BK,512
202504,9781452164953,FT,512
202302,9781452153186,BK,512
202307,9781452112411,BK,512
202412,9781452164908,FT,512
202103,9781452138107,BK,512
202210,9781452178752,FT,512
202107,9781452102108,FT,512
202411,9781452164908,FT,512
202306,9781452165974,FT,512
202105,9780811871457,FT,512
202312,9780811877565,BK,512
202008,9781452112336,BK,512
202202,9781452172576,FT,513
202203,9781452154749,BK,513
202012,9781452163734,BK,513
202012,9781452176840,FT,513
202505,9780811868952,FT,513
202003,9781452101286,BK,513
202111,9781452149578,FT,513
202105,9781452149196,FT,513
202505,9780811876650,BK,513
202209,9781452166131,BK,513
202407,9780811876445,FT,513
202103,9780811824996,BK,513
202502,9781452142364,BK,513
202202,9781452133218,BK,513
202311,9780811850742,FT,513
202105,9781452153179,BK,513
202205,9780811875349,FT,513
202309,9780811850742,FT,513
202503,9781452174464,BK,514
202411,9781616893439,BK,514
202310,9781452142173,FT,514
202005,9781452145556,BK,514
202404,9781616898090,FT,514
202007,9780811867870,BK,514
202007,9781452179636,FT,514
202301,9781452118949,BK,514
202401,9781616893323,BK,514
202104,9781452168869,BK,514
202504,9780811850742,FT,514
202405,9781452145693,BK,514
202310,9780811868655,BK,514
202001,9781452174136,BK,514
202304,9781452172514,FT,514
202411,9781452128245,BK,514
202501,9781452113845,BK,514
202203,9781452106311,BK,514
202208,9781452145167,BK,514
202105,9781452117263,BK,514
202212,9781452160641,FT,514
202205,9781452131498,BK,515
202302,9781452170756,BK,515
202306,9781452142364,BK,515
202101,9781452172521,FT,515
202112,9781452107813,BK,515
202409,9781452138558,BK,515
202202,9781452125329,BK,515
202412,9781452118697,BK,515
202008,9780811876834,BK,515
202302,9781452163765,BK,515
202202,9781452141992,BK,515
202410,9781452163512,BK,515
202309,9781452181929,BK,515
202209,9781452142685,BK,515
202206,9780811834155,BK,515
202202,9781452117249,BK,515
202311,9781452172521,FT,515
202505,9781452168678,FT,515
202107,9781452142364,BK,515
202105,9781452151779,FT,515
202209,9781452156125,BK,515
202501,9781616896805,FT,516
202006,9781452179650,FT,516
202111,9780811821322,BK,516
202411,9781452175799,FT,516
202306,9781452176383,FT,516
202404,9781452164885,FT,516
202404,9781452164953,FT,516
202402,9781452153209,BK,516
202209,9781452117119,FT,516
202310,9781452169323,BK,516
202206,9781452165974,FT,516
202208,9780811875554,BK,516
202109,9781452172736,FT,516
202007,9781452110066,BK,516
202205,9780811868570,BK,516
202209,9780811868570,BK,516
202304,9781452141992,BK,516
202211,9780811875349,FT,516
202210,9781452167664,BK,516
202302,9781452169460,BK,516
202504,9780811871075,BK,517
202301,9781452183015,FT,517
202411,9781452153216,BK,517
202211,9781452129136,BK,517
202006,9781452179698,FT,517
202007,9781452170817,BK,517
202107,9781452156590,BK,517
202504,9780811852364,BK,517
202211,9780811866095,BK,517
202311,9780811859240,BK,517
202409,9781452164618,FT,517
202204,9780811821322,BK,517
202301,9781452129136,BK,517
202310,9781452107813,BK,517
202011,9781452158693,FT,517
202308,9781452168920,BK,517
202208,9780811875141,BK,517
202004,9781452137391,FT,517
202105,9781452133218,BK,517
202306,9781452153223,BK,517
202011,9781452159430,FT,518
202007,9780811875424,BK,518
202103,9780811814928,BK,518
202006,9781452179933,BK,518
202304,9781452110066,BK,518
202105,9781452125787,BK,518
202410,9781616893439,BK,518
202411,9781452153209,BK,518
202011,9780811852364,BK,518
202007,9781452137339,BK,518
202203,9781452169323,BK,518
202407,9781452174617,BK,518
202105,9781452110585,BK,518
202202,9780811859240,BK,518
202410,9781452142364,BK,518
202104,9781452107813,BK,518
202301,9781452128719,BK,518
202203,9780811814928,BK,518
202407,9781452161242,FT,518
202412,9781452112510,BK,518
202201,9781452181714,BK,518
202306,9781452174945,BK,518
202412,9781452158808,FT,519
202302,9781452163741,BK,519
202112,9781452102511,BK,519
202004,9781452101248,BK,519
202502,9781452128306,BK,519
202310,9781452172743,FT,519
202310,9781452170756,BK,519
202408,9780811856454,BK,519
202112,9781452133508,BK,519
202402,9781452106311,BK,519
202404,9781452164151,BK,519
202208,9781452169347,FT,519
202311,9781452118949,BK,519
202309,9781452167329,FT,519
202202,9781452178608,FT,519
202412,9781452170343,BK,519
202206,9781452168678,FT,519
202107,9781452156125,BK,519
202009,9780811873444,BK,519
202312,9780811875349,FT,519
202506,9780811868570,BK,519
202412,9781452170442,BK,519
202109,9781452173283,FT,520
202007,9780811874908,FT,520
202305,9781452180069,FT,520
202011,9780811839167,BK,520
202107,9780811867870,BK,520
202201,9781452141244,BK,520
202101,9781452173764,FT,520
202309,9781452118949,BK,520
202007,9781452183039,FT,520
202212,9781452145167,BK,520
202210,9781452179698,FT,520
202201,9781452149578,FT,520
202210,9781452137391,FT,520
202102,9781452141244,BK,520
202406,9781452142364,BK,520
202404,9781452112428,BK,520
202312,9781616898946,FT,520
202306,9780811874953,BK,520
202201,9781452102368,BK,520
202202,9781452112411,BK,520
202007,9780811850742,FT,520
202103,9781452156453,BK,520
202109,9781452110066,BK,520
202505,9780811847742,BK,521
202111,9780811810968,FT,521
202206,9780811877565,BK,521
202202,9781452136004,BK,521
202103,9781452101286,BK,521
202105,9780811829885,BK,521
202407,9781452112428,BK,521
202007,9781452161228,FT,521
202001,9781452167275,FT,521
202002,9781452160986,FT,521
202012,9780811875349,FT,521
202302,9781616893996,BK,521
202402,9780811873444,BK,521
202312,9781616893996,BK,521
202304,9781452163765,BK,521
202211,9781452176383,FT,521
202301,9780811873444,BK,521
202203,9781452128092,BK,521
202102,9781452168920,BK,521
202304,9781452160641,FT,521
202108,9781452140100,BK,521
202301,9781452179698,FT,521
202407,9781452142678,FT,521
202011,9781452169347,FT,521
202304,9781452164618,FT,521
202005,9781452162812,BK,521
202003,9781452145167,BK,521
202302,9781452182827,BK,521
202410,9781452141244,BK,521
202205,9781452106977,BK,521
202202,9781452165042,BK,521
202410,9780811878319,BK,522
202306,9781452172569,FT,522
202110,9781452125329,BK,522
202012,9781452153186,BK,522
202301,9781452173771,FT,522
202410,9781452102214,BK,522
202301,9781452145693,BK,522
202308,9781452117249,BK,522
202311,9780811849111,BK,522
202504,9781452154794,FT,522
202301,9781452184548,FT,522
202008,9781452153209,BK,522
202105,9780811814928,BK,522
202410,9781452172514,FT,523
202304,9781452118697,BK,523
202012,9781452172637,BK,523
202411,9781452144818,FT,523
202005,9780811857710,BK,523
202002,9781452169347,FT,523
202312,9781452168920,BK,523
202301,9781452154770,BK,523
202410,9781452153209,BK,523
202202,9781452133508,BK,523
202410,9780811824996,BK,523
202411,9781452170343,BK,523
202108,9781452181950,FT,523
202408,9781452176703,FT,523
202209,9781452102276,BK,523
202208,9781452165110,FT,524
202104,9781452101859,FT,524
202308,9781452106557,BK,524
202409,9781452179698,FT,524
202109,9781452131566,BK,524
202011,9781452177137,BK,524
202410,9781452156453,BK,524
202107,9781452112503,BK,524
202203,9781452173184,BK,524
202406,9781452170794,BK,524
202403,9781452166131,BK,524
202109,9781452179551,FT,524
202303,9781452165974,FT,524
202308,9780811876667,BK,524
202402,9781452173313,BK,524
202210,9781452145167,BK,524
202102,9781452142685,BK,524
202209,9781452106960,BK,524
202407,9780811821322,BK,525
202106,9781452106311,BK,525
202003,9781452174945,BK,525
202205,9781452163864,FT,525
202301,9781452152004,BK,525
202002,9781452106557,BK,525
202107,9781452145174,BK,525
202205,9781452167466,FT,525
202311,9781452151601,BK,525
202202,9780811852364,BK,525
202105,9781452163468,FT,525
202104,9781452108162,BK,525
202102,9781452159102,FT,525
202211,9780811876667,BK,526
202302,9781452172583,FT,526
202102,9781452145167,BK,526
202501,9781452178738,BK,526
202104,9780811876971,FT,526
202201,9781452163864,FT,526
202401,9781452173313,BK,526
202309,9781452175799,FT,526
202503,9781616898090,FT,526
202105,9781452153216,BK,526
202310,9781452113845,BK,526
202411,9780811873444,BK,526
202410,9780811874908,FT,526
202406,9781452155821,BK,527
202204,9781452114323,FT,527
202409,9780811856751,FT,527
202308,9781452117324,BK,527
202006,9781452154749,BK,527
202402,9781452174617,BK,527
202207,9781452141237,BK,527
202404,9781452168678,FT,527
202007,9781452169323,BK,527
202203,9781452174617,BK,527
202006,9781452135366,BK,527
202407,9780811868570,BK,527
202105,9781452175546,FT,527
202207,9780811859240,BK,527
202003,9781452168869,BK,528
202109,9780811850742,FT,528
202506,9781452179698,FT,528
202012,9781452159430,FT,528
202204,9780811849098,BK,528
202312,9781452177137,BK,528
202406,9781452112497,BK,528
202408,9781452178738,BK,528
202102,9781452131481,BK,528
202402,9780811877558,FT,528
202404,9781452176703,FT,528
202504,9781452165974,FT,528
202407,9780811862509,BK,528
202108,9781452119038,BK,528
202103,9781452182216,BK,528
202001,9781452151755,BK,529
202203,9781452145167,BK,529
202103,9781452168869,BK,529
202009,9781452156095,BK,529
202105,9781452125374,FT,529
202411,9781452173801,BK,529
202405,9780811856751,FT,529
202404,9781452118697,BK,529
202002,9781452127750,BK,529
202403,9781452101248,BK,529
202502,9781452178738,BK,529
202306,9781452172637,BK,529
202210,9781452173771,FT,529
202101,9781452172576,FT,529
202408,9780811822909,BK,529
202407,9781452153216,BK,529
202102,9781452172569,FT,529
202110,9781452131474,BK,529
202302,9781452165974,FT,529
202011,9781452131566,BK,529
202204,9781452145167,BK,530
202312,9781452111483,BK,530
202402,9781452169507,BK,530
202310,9781452149486,FT,530
202301,9781452155821,BK,530
202109,9781452168869,BK,530
202111,9781452163864,FT,530
202504,9781452174136,BK,530
202305,9781452106311,BK,530
202109,9781452173313,BK,530
202006,9781452125329,BK,530
202504,9781452168494,FT,530
202206,9780811859240,BK,530
202012,9780811876667,BK,530
202302,9781452163710,FT,530
202101,9781452110738,BK,530
202012,9781452171258,FT,530
202203,9780811864817,BK,531
202203,9781452158358,FT,531
202401,9780811876667,BK,531
202305,9781452154749,BK,531
202104,9781452168647,FT,531
202003,9781452177083,FT,531
202311,9780811856751,FT,531
202111,9781452181929,BK,531
202006,9781452161372,BK,531
202001,9781452167763,BK,531
202304,9781452153186,BK,531
202412,9781452101248,BK,531
202208,9781452172637,BK,531
202402,9781452111902,BK,531
202310,9781616893323,BK,531
202401,9781452156590,BK,531
202106,9781452128306,BK,531
202209,9781452172583,FT,531
202411,9781452173764,FT,531
202210,9781452160641,FT,531
202309,9781452168401,BK,531
202201,9781452170756,BK,531
202204,9781452175867,BK,532
202409,9781452101248,BK,532
202306,9781452173832,BK,532
202404,9781452142173,FT,532
202002,9781452108124,BK,532
202203,9781452142173,FT,532
202405,9781452149196,FT,532
202504,9781452168678,FT,532
202407,9780811871457,FT,532
202202,9781452169347,FT,532
202110,9780811857826,BK,532
202311,9781452142319,BK,532
202506,9781452153162,BK,532
202411,9781452173313,BK,532
202405,9781452178257,FT,532
202205,9781452110738,BK,532
202410,9781452112503,BK,532
202209,9780811867870,BK,532
202201,9781452110745,BK,532
202402,9781452173764,FT,533
202406,9780811873444,BK,533
202409,9781452129167,BK,533
202008,9781452173184,BK,533
202411,9780811877473,BK,533
202208,9781452168678,FT,533
202302,9781452176703,FT,533
202210,9780811875141,BK,533
202104,9781452144955,FT,533
202405,9781452167473,FT,533
202202,9781452165974,FT,533
202302,9781452139142,FT,533
202203,9781452102276,BK,533
202211,9781452108162,BK,533
202206,9781452128245,BK,533
202310,9781452149783,FT,533
202405,9781452168494,FT,533
202312,9781452106557,BK,533
202008,9781452128306,BK,534
202409,9781452142173,FT,534
202302,9781452169101,BK,534
202407,9780811850742,FT,534
202309,9781452106311,BK,534
202203,9780811855181,BK,534
202206,9781452153179,BK,534
202102,9781452167664,BK,534
202102,9780811852258,BK,534
202212,9781452169460,BK,534
202502,9781452145037,BK,534
202102,9781452145693,BK,534
202206,9780811870412,BK,534
202312,9781452175799,FT,534
202208,9780811868655,BK,534
202204,9780811864954,BK,534
202504,9781452171234,FT,534
202003,9780811868846,FT,534
202108,9781452102368,BK,535
202312,9781452164731,BK,535
202411,9781452181714,BK,535
202112,9781452155951,BK,535
202302,9780811852364,BK,535
202409,9780811847018,BK,535
202109,9781452169323,BK,535
202306,9781452181714,BK,535
202502,9781452108162,BK,535
202009,9781452173771,FT,535
202409,9781452183015,FT,535
202308,9781616893590,FT,535
202303,9781452153209,BK,535
202309,9781452168654,FT,535
202208,9781452141237,BK,535
202201,9780811868570,BK,535
202303,9781452176383,FT,535
202105,9780811877886,FT,535
